Company ID,Company Name,Name Source,Website URL,Career URL,LinkedIn URL,Email,Location,Tech Stack,Employee Count Hint,AIUB/Total Hint,Status/Research Hint,Notes,Additional Websites,Additional Career URLs,Additional LinkedIn URLs,Additional Emails,Corporate Domains,Source Rows,Source Row Count,Needs Manual Review,Review Reasons,Needs Enrichment,Enrichment Reasons,Active,Recommended Action
C0982,Opus BD,domain_inferred,https://opus-bd.com/,,,hr@opus-bd.com,,,,,planning,Is Applied: planning | Location: https://opus-bd.com/,,,,,opus-bd.com,1173,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0079,orangebd,explicit,,https://www.orangebd.com/career/,,info@orangebd.com,,,,,planning,Is Applied: planning | Location: https://www.orangebd.com/career/,,,,,orangebd.com,106; 1179,2,NO,,NO,,YES,MONITOR_READY
C0487,Orbeetal,domain_inferred,https://www.orbeetal.com/team,,,,,,,,"hiring, no hiring, no hiring page",Tech Stack: no hiring page found,,,,,orbeetal.com,613,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0024,Orbitax,domain_inferred,https://www.orbitax.com/,,,,,,,,,,,,,,orbitax.com,40,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0712,Orbitit,linkedin_inferred,,,https://www.linkedin.com/company/orbitit/,,,,4.0,,,Specialization They Need: 4 emp,,,,,,856,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0975,Orbittechinc,domain_inferred,https://orbittechinc.com/node-js-developer-drop-cv/,https://pandughar.com/careers/,,,,,,,planning,Openning: https://pandughar.com/careers/ | Is Applied: planning,,,,,orbittechinc.com; pandughar.com,1166,1,YES,Multiple corporate domains; Source review: multiple_domains,YES,Company name inferred from domain/LinkedIn/email,YES,MANUAL_REVIEW
C0500,Orboroi,domain_inferred,https://orboroi.com/,,https://www.linkedin.com/company/orboroi/,,,,6.0,,,Tech Stack: https://orboroi.com/ | Specialization They Need: 6 emp,,,,,orboroi.com,626,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0269,Orgquest,domain_inferred,,https://www.orgquest.com/career/current-vacancies-for-permanent-employment/,,,,,,,,,,,,,orgquest.com,370,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0101,Orion Informatics,explicit,https://orioninformatics.com,,,,,,,,,,,,,,orioninformatics.com,133,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0494,Oss,domain_inferred,https://oss.com.bd/our-skills/,https://oss.com.bd/career/,,,,"dot net, php",,,planning,Is Applied: planning || Tech Stack: dot net php,,,,,oss.com.bd,620; 1063,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0054,Ostad,explicit,https://ostad.app/,,,,,,,,,,,,,,ostad.app,73,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0411,P2msoft,linkedin_inferred,,,https://www.linkedin.com/company/p2msoft/,,,,,2/25,,Years of Exp want: 2 of 25,,,,,,523,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0652,Padakhep,linkedin_inferred,,,https://www.linkedin.com/company/padakhep/,,,,,,,Specialization They Need: HR AIUB,,,,,,794,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0604,Pakizasoftware,linkedin_inferred,,,https://www.linkedin.com/company/pakizasoftware/?originalSubdomain=bd,,,,,1/53,,Tech Stack: 1 of 53 (shadmanur islam shishir),,,,,,731,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0743,Panorama Infosys Ltd,linkedin_inferred,,,https://www.linkedin.com/company/panorama-infosys-ltd/?originalSubdomain=bd,,,,4.0,,,Specialization They Need: 4 emp,,,,,,888,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0709,Panoramamas,linkedin_inferred,,,https://www.linkedin.com/company/panoramamas/,,,,4.0,,,Specialization They Need: 4 emp,,,,,,853,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0056,Paperfly,explicit,https://www.paperfly.com.bd/,,,,,,,,,,https://www.paperfly.com.bd,,,,paperfly.com.bd,75; 260,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0917,Parallaxlogic,domain_inferred,,https://www.parallaxlogic.com/career.html,,info@parallaxlogic.com,,,,,,Specialization They Need: cool | Is Applied: yes | Re Apply Count: 22 Jun-e | Location: https://www.parallaxlogic.com/career.html,,,,,parallaxlogic.com,1097,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0043,Pathao,explicit,https://pathao.com/,,,,,,,,,,https://pathao.com,,,,pathao.com,59; 248,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0716,Paymentsaveuk,linkedin_inferred,,,https://www.linkedin.com/company/paymentsaveuk/?originalSubdomain=uk,,,,13.0,,,Specialization They Need: 13 emp,,,,,,860,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0246,Paysenz,domain_inferred,,https://paysenz.com/default/career,,,,,,,,,,,,,paysenz.com,346,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0547,Paystation,domain_inferred,https://www.paystation.com.bd/,,https://www.linkedin.com/company/paystation/,,,,14.0,,,Tech Stack: https://www.paystation.com.bd/ | Specialization They Need: 14 emp,,,,,paystation.com.bd,674,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0423,Paywellonline,domain_inferred,,https://www.paywellonline.com/careers.php,,,,php,,,planning,Is Applied: planning,,,,,paywellonline.com,536,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0228,pendulummotion,explicit,,,,,,,,,,,,,,,,328,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0868,Penough,domain_inferred,https://penough.com/,,,,,cyber,,,,Openning: cyber | Specialization They Need: cool design,,,,,penough.com,1033,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0402,Phase3solution,domain_inferred,,https://www.phase3solution.com/job-openings/,,,,laravel,,,,Tech Stack: laravel ui ux,,,,,phase3solution.com,514,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0114,Pickaboo,explicit,,,,,,,,,,,,,,,,152,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0008,Piistech,domain_inferred,https://www.piistech.com/,,,info@piistech.com,uttara,,,,,Tech Stack: info[at]piistech.com | Openning: Uttara,,,,,piistech.com,24,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0143,Piistech Limited,explicit,,,,,,,,,,,,,,,,194,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0621,Pilabsbd,domain_inferred,,https://www.pilabsbd.com/career/,,,,,,,,,,,,,pilabsbd.com,759,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0140,Pipilika,explicit,https://www.pipilika.com/,,,,,,,,not loading,Comment: site is not loading,,,,,pipilika.com,191; 1268,2,YES,Source review: name_only_no_url_email,NO,,YES,MANUAL_REVIEW
C0302,Pirthe,email_inferred,,,,info@pirthe.com,,,,,,,,,,,,405,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0713,Pixelvega,linkedin_inferred,,,https://www.linkedin.com/company/pixelvega/,,,,12.0,,hiring,Tech Stack: hiring ui | Specialization They Need: 12 emp,,,,,,857,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0569,Polyuno,linkedin_inferred,,,https://www.linkedin.com/company/polyuno/,,,,3.0,,,Openning: 3 emp,,,,,,696,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0194,Popular Tours and Travel,explicit,,,,,,,,,,Tech Stack: https://www.facebook.com/itssmfaisal/ AIUB Porichito,,,,,,291,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0387,Portonics,domain_inferred,,https://www.portonics.com/career,,,,,,,,Is Applied: yes,,,,,portonics.com,496,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0124,Praava Health,explicit,,,,,,,,,,,,,,,,162,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0366,Preneurlab,email_inferred,,,,jobs@preneurlab.com,,,,,,,,,,,,473,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0098,Pridesys IT,explicit,https://pridesysit.com,,,,,,,,,,,,,,pridesysit.com,129,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0147,Primacy Infotech,explicit,https://primacyinfotech.com,,,,,odoo,,,,Comment: Indian | Odoo,https://primacyinfotech.com/,,,,primacyinfotech.com,198; 1287,2,YES,Multiple different explicit company names merged,NO,,YES,MANUAL_REVIEW
C0889,Primacyinfotechltd,domain_inferred,,https://www.primacyinfotechltd.com/careers,,,badda,laravel,,,,Openning: laravel badda,,,,,primacyinfotechltd.com,1060,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0768,Prime Tech BD Solutions Ltd,linkedin_inferred,,,https://www.linkedin.com/company/prime-tech-bd-solutions-ltd/?originalSubdomain=bd,,,,,5/58,,Specialization They Need: 5 of 58,,,,,,914,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0987,Privilege,domain_inferred,,https://www.privilege.com.bd/career,,,,,,,"hiring, no hiring, no hiring page",Openning: no hiring page found,,,,,privilege.com.bd,1187,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0116,PriyoShop,explicit,,,,,,,,,,,,,,,,154,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0989,Prodata,domain_inferred,https://www.prodata.com.bd/home,,,,,,,,"hiring, no hiring, no hiring page",Openning: no hiring page found,,,,,prodata.com.bd,1190,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0346,Proedgeasso,domain_inferred,,https://proedgeasso.com/job-listings/,,,,,,,,Tech Stack: hr consultency,,,,,proedgeasso.com,453,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0401,Proficient Information Systems,linkedin_inferred,,,https://www.linkedin.com/company/proficient-information-systems/?originalSubdomain=bd,,,,,,,,,,,,,510,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0260,Progenytech,linkedin_inferred,,,https://www.linkedin.com/company/progenytech/people/,,,,,,,,,,,,,361,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0276,Projukti BD,domain_inferred,,https://projukti-bd.com/careers,,,,,,,"hiring, no hiring",Tech Stack: no hiring,,,,,projukti-bd.com,378,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0766,Pulse366,linkedin_inferred,,,https://www.linkedin.com/company/pulse366/,,,,3.0,,,Openning: 3 emp,,,,,,912,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0279,Pulsetechltd,domain_inferred,https://www.pulsetechltd.com/,,,,,,,,,,,,,,pulsetechltd.com,382,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0632,Purno Technologies Ltd,linkedin_inferred,,,https://www.linkedin.com/company/purno-technologies-ltd/,,,,,,,Openning: 1 of,,,,,,773,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0341,Pwc,domain_inferred,,https://www.pwc.com/gx/en/careers.html,,,,,,,,Tech Stack: oracle,,,,,pwc.com,448,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0764,Qaprolimited,linkedin_inferred,,,https://www.linkedin.com/company/qaprolimited/?originalSubdomain=bd,,,,11.0,,,Openning: 11 emp,,,,,,909,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0794,Qodemart,domain_inferred,,https://qodemart.com/career,,hr@qodemart.com,,,,,,Tech Stack: hr@qodemart.com | Openning: opportunity here,,,,,qodemart.com,944,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0424,Qtecsolution,domain_inferred,https://hrm.qtecsolution.net/talent-pool https://qtec.agency/,,,,,,,,planning,Tech Stack: https://qtec.agency/ | Is Applied: planning | Re Apply Count: must || Openning: no open position,https://hrm.qtecsolution.net/,,,,qtecsolution.net,537; 541,2,YES,Source review: multiple_domains,YES,Company name inferred from domain/LinkedIn/email,YES,MANUAL_REVIEW
C0468,Quantanite,domain_inferred,https://careers.quantanite.com/,,https://www.linkedin.com/company/quantanite/,,,,,35/911,hiring,Openning: hiring IT | Specialization They Need: 35 of 911 | Location: https://www.linkedin.com/company/quantanite/,,,,,quantanite.com,592,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0633,Quantfintech,linkedin_inferred,,,https://www.linkedin.com/company/quantfintech/?originalSubdomain=bd,,,,,3/25,,Tech Stack: fintech | Openning: 3 of 25,,,,,,774,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0441,Quantigo,domain_inferred,,https://www.quantigo.ai/careers,,,,ai,,,,,,,,,quantigo.ai,556,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0895,Quantumcloud,domain_inferred,,https://www.quantumcloud.com/career/,,,,,,,,Tech Stack: word press,,,,,quantumcloud.com,1068,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C1029,Questbdc,domain_inferred,,https://questbdc.com/careers.php,,,,php,,,,,,,,,questbdc.com,1238,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0693,Questionpro,domain_inferred,,https://www.questionpro.com/info/careers.html,https://www.linkedin.com/company/questionpro/,,,,17.0,,,Tech Stack: https://www.questionpro.com/info/careers.html | Specialization They Need: 17 emp,,,,,questionpro.com,837,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0697,Quicksoftltd,domain_inferred,https://quicksoftltd.com/,,https://www.linkedin.com/company/quicksoftltd/,,,,2.0,,,Tech Stack: https://quicksoftltd.com/ | Specialization They Need: 2 emp,,,,,quicksoftltd.com,841,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0875,Qzency,domain_inferred,,https://qzency.com/career-opportunity/,,,,,,,,Openning: next js,,,,,qzency.com,1043,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C1006,Race,domain_inferred,,https://www.race.net.bd/careers/,,,,,,,no opening,Openning: no opening rn,,,,,race.net.bd,1210,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C1014,Radiantds,domain_inferred,,https://www.radiantds.com/careers#available-jobs,,,,,,,planning,Is Applied: planning,,,,,radiantds.com,1222,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C1048,Radisson Digital Technologies,explicit,https://radissondigital.com,,,,,,,,not loading,Comment: not loading,,,,,radissondigital.com,1295,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0058,RadiusTheme,explicit,https://radiustheme.com/,,,,,,,,,Comment: error,,,,,radiustheme.com,78; 1306,2,YES,Source review: name_only_no_url_email,NO,,YES,MANUAL_REVIEW
C0715,Raintor Limited,linkedin_inferred,,,https://www.linkedin.com/company/raintor-limited/,,,,6.0,,,Specialization They Need: 6 emp,,,,,,859,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0383,Rajit,domain_inferred,,https://rajit.net/career/,,,rajshahi,c#,,,,Openning: rajshahi C# lara,,,,,rajit.net,491,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0220,Raktch,domain_inferred,,https://www.raktch.com/careers/,,,,,,,,,,,,,raktch.com,320,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0215,Rankwizards,domain_inferred,http://www.rankwizards.co,,,saleh.ahmed2012@gmail.com,mirpur,,,,,Tech Stack: mirpur | Openning: saleh.ahmed2012@gmail.com,,,,,rankwizards.co,315,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0193,Razinsoft,domain_inferred,,https://razinsoft.com/career,,,,,,,,,,,,,razinsoft.com,290,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0599,Rebingtechltd,linkedin_inferred,,,https://www.linkedin.com/company/rebingtechltd/,,,,,1/3,,Specialization They Need: 1 of 3,,,,,,726,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0947,Recombd,domain_inferred,,https://recombd.com/career/,,,,,,,,Is Applied: yes | Re Apply Count: 22 Jun-e,,,,,recombd.com,1132,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0253,Redingtongroup,domain_inferred,https://redingtongroup.com/,,,,,,,,,Openning: You can get good design idea,,,,,redingtongroup.com,353,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0643,Redqinc,linkedin_inferred,,,https://www.linkedin.com/company/redqinc/,,,,,1/22,,Specialization They Need: 1 of 22,,,,,,785,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0840,Redvioletdigital,domain_inferred,https://redvioletdigital.com/about-us/,,,,,,,,,,,,,,redvioletdigital.com,1002,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0055,RedX,explicit,https://redx.com.bd/,,,,,,,,,,https://redx.com.bd,,,,redx.com.bd,74; 259,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0590,Reea Digital Limited,linkedin_inferred,,,https://www.linkedin.com/company/reea-digital-limited/?originalSubdomain=bd,,,,,4/10,interesting,Openning: aiub | Specialization They Need: 4 of 10 | Years of Exp want: interesting,,,,,,717,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0954,Reformedtech,domain_inferred,,https://www.reformedtech.org/career/,,contact@reformedtech.org,,,,,,Tech Stack: contact@reformedtech.org | Is Applied: yes,,,,,reformedtech.org,1139,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0792,Regnumit,domain_inferred,https://regnumit.com/,,,info@regnumit.com info@regnum.com.bd,,ai,,,,Tech Stack: info@regnum.com.bd | Openning: try | Specialization They Need: https://regnumit.com/ | Location: AI,,,,,regnumit.com,942,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0465,Relisource,domain_inferred,,https://www.relisource.com/careers/,,,,sqa,,,,"Tech Stack: huge opening | Openning: data eng, sqa,",,,,,relisource.com,589,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0308,Renessainfosystems,domain_inferred,,https://www.renessainfosystems.com/career,,hr@renessainfosystems.com,,,,,outdated,Openning: outdated | Is Applied: yes,,,,,renessainfosystems.com,412; 1142,2,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email,YES,MANUAL_REVIEW
C0575,Repliqlimited,linkedin_inferred,,,https://www.linkedin.com/company/repliqlimited/?originalSubdomain=bd,,,,5.0,,,Openning: 5 emp | Specialization They Need: may be cool,,,,,,702,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
